model,id,bleu,precisions,brevity_penalty,length_ratio,translation_length,reference_length
claude_refine_complex,6_8,0.0,"[0.42857142857142855, 0.16666666666666666, 0.0, 0.0]",1.0,1.0,7.0,7.0
claude_refine_complex,6_9,0.42383656282787796,"[0.8571428571428571, 0.6666666666666666, 0.4, 0.25]",0.8668778997501817,0.875,7.0,8.0
claude_refine_complex,6_10,0.0,"[0.375, 0.06666666666666667, 0.0, 0.0]",0.645648526427892,0.6956521739130435,16.0,23.0
claude_refine_complex,6_11,0.0,"[0.2777777777777778, 0.11764705882352941, 0.0, 0.0]",0.9459594689067654,0.9473684210526315,18.0,19.0
claude_refine_complex,6_12,0.0,"[0.4, 0.07142857142857142, 0.0, 0.0]",0.8751733190429475,0.8823529411764706,15.0,17.0
claude_refine_complex,6_13,0.3155984539112945,"[0.5555555555555556, 0.375, 0.2857142857142857, 0.16666666666666666]",1.0,1.2857142857142858,9.0,7.0
claude_refine_complex,6_14,0.0,"[0.3125, 0.13333333333333333, 0.07142857142857142, 0.0]",0.7316156289466418,0.7619047619047619,16.0,21.0
claude_refine_complex,7_0,0.11742031895402097,"[0.8354430379746836, 0.3974358974358974, 0.19480519480519481, 0.11842105263157894]",0.3969080517068859,0.5197368421052632,79.0,152.0
claude_refine_complex,7_1,0.0,"[0.5, 0.2, 0.0, 0.0]",1.0,1.0,6.0,6.0
claude_refine_complex,7_2,0.0,"[0.2962962962962963, 0.07692307692307693, 0.0, 0.0]",1.0,1.0,27.0,27.0
claude_refine_complex,7_3,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
claude_refine_complex,7_4,0.24411219402675574,"[0.55, 0.3684210526315789, 0.2222222222222222, 0.11764705882352941]",0.9048374180359595,0.9090909090909091,20.0,22.0
claude_refine_complex,7_5,0.0,"[0.4444444444444444, 0.25, 0.0, 0.0]",1.0,1.2857142857142858,9.0,7.0
claude_refine_complex,7_6,0.0,"[0.5714285714285714, 0.16666666666666666, 0.0, 0.0]",0.8668778997501817,0.875,7.0,8.0
claude_refine_complex,7_7,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_refine_complex,7_8,0.1969221590285716,"[0.5714285714285714, 0.3, 0.15789473684210525, 0.05555555555555555]",1.0,1.0,21.0,21.0
claude_refine_complex,7_9,0.0,"[0.6666666666666666, 0.4, 0.0, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
claude_refine_complex,7_10,0.6147881529512643,"[0.7142857142857143, 0.6666666666666666, 0.6, 0.5]",1.0,1.0,7.0,7.0
claude_refine_complex,7_11,0.6147881529512643,"[0.7142857142857143, 0.6666666666666666, 0.6, 0.5]",1.0,1.0,7.0,7.0
claude_refine_complex,7_12,0.1198784837114548,"[0.4782608695652174, 0.18181818181818182, 0.09523809523809523, 0.05]",0.8403699701308981,0.8518518518518519,23.0,27.0
claude_refine_complex,7_13,0.0,"[0.2777777777777778, 0.058823529411764705, 0.0, 0.0]",1.0,1.0,18.0,18.0
claude_refine_complex,8_0,0.3770508588661306,"[0.8725490196078431, 0.6732673267326733, 0.55, 0.4444444444444444]",0.6125062831380046,0.6710526315789473,102.0,152.0
claude_refine_complex,8_1,0.7598356856515925,"[0.8333333333333334, 0.8, 0.75, 0.6666666666666666]",1.0,1.0,6.0,6.0
claude_refine_complex,8_2,0.24328221242512443,"[0.4, 0.27586206896551724, 0.21428571428571427, 0.14814814814814814]",1.0,1.1111111111111112,30.0,27.0
claude_refine_complex,8_3,0.0,"[0.4642857142857143, 0.18518518518518517, 0.0, 0.0]",1.0,1.0,28.0,28.0
claude_refine_complex,8_4,0.0,"[0.20833333333333334, 0.08695652173913043, 0.0, 0.0]",1.0,1.0434782608695652,24.0,23.0
claude_refine_complex,8_5,0.0,"[0.28, 0.041666666666666664, 0.0, 0.0]",0.8521437889662112,0.8620689655172413,25.0,29.0
claude_refine_complex,8_6,0.0,"[0.25, 0.0, 0.0, 0.0]",0.6872892787909722,0.7272727272727273,16.0,22.0
claude_refine_complex,8_7,0.0,"[0.19047619047619047, 0.05, 0.0, 0.0]",0.9534969548334766,0.9545454545454546,21.0,22.0
claude_refine_complex,8_8,0.19390343097328136,"[0.5, 0.3333333333333333, 0.2, 0.10526315789473684]",0.7967034698934615,0.8148148148148148,22.0,27.0
claude_refine_complex,8_9,0.1655911376111478,"[0.5, 0.2857142857142857, 0.1, 0.05263157894736842]",1.0,1.0,22.0,22.0
claude_refine_complex,8_10,0.28489318277723963,"[0.5, 0.30434782608695654, 0.22727272727272727, 0.19047619047619047]",1.0,1.0,24.0,24.0
claude_refine_complex,8_11,0.0,"[0.4, 0.20833333333333334, 0.043478260869565216, 0.0]",1.0,1.1363636363636365,25.0,22.0
claude_refine_complex,8_12,0.0,"[0.7142857142857143, 0.5, 0.2, 0.0]",0.5647181220077593,0.6363636363636364,7.0,11.0
claude_refine_complex,8_13,0.16436148154531297,"[0.26666666666666666, 0.1724137931034483, 0.14285714285714285, 0.1111111111111111]",1.0,3.75,30.0,8.0
claude_refine_complex,9_0,0.04288336538002636,"[0.8888888888888888, 0.3584905660377358, 0.19230769230769232, 0.0784313725490196]",0.16286806635073492,0.35526315789473684,54.0,152.0
claude_refine_complex,9_1,0.5873949094699213,"[0.6666666666666666, 0.625, 0.5714285714285714, 0.5]",1.0,1.2857142857142858,9.0,7.0
claude_refine_complex,9_2,0.0,"[0.5, 0.17391304347826086, 0.045454545454545456, 0.0]",1.0,1.0434782608695652,24.0,23.0
claude_refine_complex,9_3,0.8091067115702212,"[0.8571428571428571, 0.8333333333333334, 0.8, 0.75]",1.0,1.0,7.0,7.0
claude_refine_complex,9_4,0.0,"[0.7142857142857143, 0.3333333333333333, 0.2, 0.0]",1.0,1.0,7.0,7.0
claude_refine_complex,9_5,0.0,"[0.6666666666666666, 0.4, 0.0, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
claude_refine_complex,9_6,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
claude_refine_complex,9_7,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
claude_refine_complex,9_8,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
claude_refine_complex,9_9,0.0,"[0.5263157894736842, 0.16666666666666666, 0.058823529411764705, 0.0]",0.6918258252705171,0.7307692307692307,19.0,26.0
claude_refine_complex,9_10,0.0,"[0.0, 0.0, 0.0, 0.0]",0.5292133415000504,0.6111111111111112,11.0,18.0
claude_refine_complex,9_11,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_refine_complex,9_12,0.0,"[0.4090909090909091, 0.14285714285714285, 0.05, 0.0]",0.7967034698934615,0.8148148148148148,22.0,27.0
claude_refine_complex,9_13,0.5081327481546147,"[0.6666666666666666, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
claude_refine_complex,10_0,0.06794012750093698,"[0.828125, 0.3968253968253968, 0.1935483870967742, 0.08196721311475409]",0.25283959580474646,0.42105263157894735,64.0,152.0
claude_refine_complex,10_1,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_refine_complex,10_2,0.0,"[0.2608695652173913, 0.045454545454545456, 0.0, 0.0]",0.7376042638218265,0.7666666666666667,23.0,30.0
claude_refine_complex,10_3,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_refine_complex,10_4,0.20300653509321206,"[0.5714285714285714, 0.3, 0.15789473684210525, 0.1111111111111111]",0.8668778997501817,0.875,21.0,24.0
claude_refine_complex,10_5,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",1.0,1.0,6.0,6.0
claude_refine_complex,10_6,0.2197325207705465,"[0.47619047619047616, 0.35, 0.2631578947368421, 0.16666666666666666]",0.751477293075286,0.7777777777777778,21.0,27.0
claude_refine_complex,10_7,0.0,"[0.3076923076923077, 0.08333333333333333, 0.0, 0.0]",0.50041992036057,0.5909090909090909,13.0,22.0
claude_refine_complex,10_8,0.0,"[0.6666666666666666, 0.4, 0.25, 0.0]",1.0,1.0,6.0,6.0
claude_refine_complex,10_9,0.0,"[0.5714285714285714, 0.16666666666666666, 0.0, 0.0]",1.0,1.1666666666666667,7.0,6.0
claude_refine_complex,10_10,0.0,"[0.4117647058823529, 0.125, 0.06666666666666667, 0.0]",0.7026185226629954,0.7391304347826086,17.0,23.0
claude_refine_complex,10_11,0.7598356856515925,"[0.8333333333333334, 0.8, 0.75, 0.6666666666666666]",1.0,1.0,6.0,6.0
claude_refine_complex,10_12,0.0,"[0.3333333333333333, 0.14285714285714285, 0.07692307692307693, 0.0]",0.6703200460356393,0.7142857142857143,15.0,21.0
claude_refine_complex,10_13,0.23484962400144008,"[0.6428571428571429, 0.38461538461538464, 0.3333333333333333, 0.2727272727272727]",0.6065306597126334,0.6666666666666666,14.0,21.0
claude_refine_complex,11_0,0.10493273173981002,"[0.88, 0.4189189189189189, 0.2054794520547945, 0.09722222222222222]",0.358198969348632,0.4934210526315789,75.0,152.0
claude_refine_complex,11_1,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",1.0,1.0,6.0,6.0
claude_refine_complex,11_2,0.0,"[0.625, 0.42857142857142855, 0.16666666666666666, 0.0]",1.0,1.3333333333333333,8.0,6.0
claude_refine_complex,11_3,0.0,"[0.35294117647058826, 0.125, 0.0, 0.0]",0.7903383629814982,0.8095238095238095,17.0,21.0
claude_refine_complex,11_4,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",1.0,1.0,6.0,6.0
claude_refine_complex,11_5,0.0,"[0.2, 0.0, 0.0, 0.0]",0.6270890852730561,0.6818181818181818,15.0,22.0
claude_refine_complex,11_6,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_refine_complex,11_7,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_refine_complex,11_8,0.0,"[0.5714285714285714, 0.3333333333333333, 0.0, 0.0]",1.0,1.0,7.0,7.0
claude_refine_complex,11_9,0.6731821382417487,"[1.0, 0.8, 0.75, 0.6666666666666666]",0.846481724890614,0.8571428571428571,6.0,7.0
claude_refine_complex,11_10,0.0,"[0.5, 0.14285714285714285, 0.0, 0.0]",1.0,1.3333333333333333,8.0,6.0
claude_refine_complex,11_11,0.0,"[0.1875, 0.0, 0.0, 0.0]",0.6065306597126334,0.6666666666666666,16.0,24.0
claude_refine_complex,11_12,0.488923022434901,"[0.8571428571428571, 0.6666666666666666, 0.4, 0.25]",1.0,1.0,7.0,7.0
claude_refine_complex,11_13,0.23956565612760206,"[0.2916666666666667, 0.2608695652173913, 0.22727272727272727, 0.19047619047619047]",1.0,3.4285714285714284,24.0,7.0
claude_refine_complex,12_0,0.06732293791302728,"[0.9464285714285714, 0.5272727272727272, 0.25925925925925924, 0.1509433962264151]",0.18009231214795235,0.3684210526315789,56.0,152.0
claude_refine_complex,12_1,0.0,"[0.3333333333333333, 0.11764705882352941, 0.0, 0.0]",0.6065306597126334,0.6666666666666666,18.0,27.0
claude_refine_complex,12_2,0.0,"[0.4166666666666667, 0.09090909090909091, 0.0, 0.0]",0.513417119032592,0.6,12.0,20.0
claude_refine_complex,12_3,0.6147881529512643,"[0.7142857142857143, 0.6666666666666666, 0.6, 0.5]",1.0,1.1666666666666667,7.0,6.0
claude_refine_complex,12_4,0.0,"[0.4, 0.25, 0.0, 0.0]",1.0,1.0,5.0,5.0
claude_refine_complex,12_5,0.5081327481546147,"[0.6666666666666666, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
claude_refine_complex,12_6,0.11637772086086916,"[0.36, 0.20833333333333334, 0.08695652173913043, 0.045454545454545456]",0.8869204367171576,0.8928571428571429,25.0,28.0
claude_refine_complex,12_7,0.0,"[0.4117647058823529, 0.0, 0.0, 0.0]",0.5235834657149969,0.6071428571428571,17.0,28.0
claude_refine_complex,12_8,0.14253167772862407,"[0.5789473684210527, 0.2777777777777778, 0.11764705882352941, 0.0625]",0.7686205265937356,0.7916666666666666,19.0,24.0
claude_refine_complex,12_9,0.11807145207687943,"[0.35294117647058826, 0.1875, 0.13333333333333333, 0.07142857142857142]",0.7451888170134805,0.7727272727272727,17.0,22.0
claude_refine_complex,12_10,0.0,"[0.6666666666666666, 0.2, 0.0, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
claude_refine_complex,12_11,0.0,"[0.6666666666666666, 0.2, 0.0, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
claude_refine_complex,12_12,0.0,"[0.15384615384615385, 0.08333333333333333, 0.0, 0.0]",0.39729471319771137,0.52,13.0,25.0
claude_refine_complex,12_13,0.0,"[0.42105263157894735, 0.16666666666666666, 0.058823529411764705, 0.0]",0.7686205265937356,0.7916666666666666,19.0,24.0
claude_refine_complex,13_0,0.45382624473357414,"[0.6530612244897959, 0.48717948717948717, 0.4020618556701031, 0.3316062176165803]",1.0,1.2894736842105263,196.0,152.0
claude_refine_complex,13_1,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
claude_refine_complex,13_2,0.42383656282787796,"[0.8571428571428571, 0.6666666666666666, 0.4, 0.25]",0.8668778997501817,0.875,7.0,8.0
claude_refine_complex,13_3,0.0,"[0.2777777777777778, 0.058823529411764705, 0.0, 0.0]",0.6778095780054504,0.72,18.0,25.0
claude_refine_complex,13_4,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
claude_refine_complex,13_5,0.0,"[0.5238095238095238, 0.1, 0.0, 0.0]",0.8668778997501817,0.875,21.0,24.0
claude_refine_complex,13_6,0.0,"[0.5263157894736842, 0.16666666666666666, 0.0, 0.0]",0.9487294800164372,0.95,19.0,20.0
claude_refine_complex,13_7,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
claude_refine_complex,13_8,0.0,"[0.5714285714285714, 0.3333333333333333, 0.0, 0.0]",0.8668778997501817,0.875,7.0,8.0
claude_refine_complex,13_9,0.0,"[0.38095238095238093, 0.15, 0.05263157894736842, 0.0]",0.8265654376242381,0.84,21.0,25.0
claude_refine_complex,13_10,0.21402455131638984,"[0.6216216216216216, 0.2777777777777778, 0.14285714285714285, 0.11764705882352941]",0.9221189220143738,0.925,37.0,40.0
claude_refine_complex,13_11,0.23236339815860999,"[0.5294117647058824, 0.3125, 0.26666666666666666, 0.21428571428571427]",0.7451888170134805,0.7727272727272727,17.0,22.0
claude_refine_complex,13_12,0.0,"[0.5517241379310345, 0.07142857142857142, 0.0, 0.0]",0.36787944117144233,0.5,29.0,58.0
claude_refine_complex,13_13,0.0,"[0.42857142857142855, 0.07692307692307693, 0.0, 0.0]",1.0,1.4,14.0,10.0
claude_refine_complex,14_0,0.16804003834059889,"[0.6617647058823529, 0.28888888888888886, 0.12686567164179105, 0.05263157894736842]",0.8890097654027757,0.8947368421052632,136.0,152.0
claude_refine_complex,14_1,0.6434588841607617,"[0.8571428571428571, 0.6666666666666666, 0.6, 0.5]",1.0,1.0,7.0,7.0
claude_refine_complex,14_2,0.0,"[0.3870967741935484, 0.1, 0.034482758620689655, 0.0]",1.0,1.0333333333333334,31.0,30.0
claude_refine_complex,14_3,0.0,"[0.4, 0.10526315789473684, 0.0, 0.0]",0.951229424500714,0.9523809523809523,20.0,21.0
claude_refine_complex,14_4,0.7598356856515925,"[0.8333333333333334, 0.8, 0.75, 0.6666666666666666]",1.0,1.0,6.0,6.0
claude_refine_complex,14_5,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_refine_complex,14_6,0.4347208719449914,"[0.7142857142857143, 0.5, 0.4, 0.25]",1.0,1.0,7.0,7.0
claude_refine_complex,14_7,0.0,"[0.375, 0.043478260869565216, 0.0, 0.0]",0.6323366621862498,0.6857142857142857,24.0,35.0
claude_refine_complex,14_8,0.0,"[0.45454545454545453, 0.2, 0.0, 0.0]",0.36787944117144233,0.5,11.0,22.0
claude_refine_complex,14_9,0.0,"[0.4090909090909091, 0.09523809523809523, 0.0, 0.0]",0.9555630362682843,0.9565217391304348,22.0,23.0
claude_refine_complex,14_10,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",1.0,1.0,6.0,6.0
claude_refine_complex,14_11,0.17476205843220605,"[0.52, 0.20833333333333334, 0.13043478260869565, 0.09090909090909091]",0.9231163463866358,0.9259259259259259,25.0,27.0
claude_refine_complex,14_12,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",1.0,1.0,6.0,6.0
claude_refine_complex,14_13,0.0,"[0.14705882352941177, 0.09090909090909091, 0.03125, 0.0]",1.0,5.666666666666667,34.0,6.0
claude_refine_complex,15_0,0.1294320837039968,"[0.8823529411764706, 0.4523809523809524, 0.1927710843373494, 0.08536585365853659]",0.45464640495688974,0.5592105263157895,85.0,152.0
claude_refine_complex,15_1,0.0,"[0.14285714285714285, 0.0, 0.0, 0.0]",0.898397321348071,0.9032258064516129,28.0,31.0
claude_refine_complex,15_2,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_refine_complex,15_3,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_refine_complex,15_4,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_refine_complex,15_5,0.0,"[0.7142857142857143, 0.3333333333333333, 0.0, 0.0]",1.0,1.0,7.0,7.0
claude_refine_complex,15_6,0.0,"[0.5238095238095238, 0.1, 0.0, 0.0]",0.6832104226749482,0.7241379310344828,21.0,29.0
claude_refine_complex,15_7,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",1.0,1.0,6.0,6.0
claude_refine_complex,15_8,0.0,"[0.14285714285714285, 0.0, 0.0, 0.0]",0.909156442876713,0.9130434782608695,21.0,23.0
claude_refine_complex,15_9,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",1.0,1.0,6.0,6.0
claude_refine_complex,15_10,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",1.0,1.0,6.0,6.0
claude_refine_complex,15_11,0.7598356856515925,"[0.8333333333333334, 0.8, 0.75, 0.6666666666666666]",1.0,1.0,6.0,6.0
claude_refine_complex,15_12,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",1.0,1.0,6.0,6.0
claude_refine_complex,15_13,0.0,"[0.38095238095238093, 0.1, 0.0, 0.0]",0.7165313105737893,0.75,21.0,28.0
claude_refine_complex,16_0,0.06649187224255897,"[0.9285714285714286, 0.5454545454545454, 0.2777777777777778, 0.1320754716981132]",0.18009231214795235,0.3684210526315789,56.0,152.0
claude_refine_complex,16_1,0.0,"[0.15384615384615385, 0.0, 0.0, 0.0]",0.2318792628481923,0.40625,13.0,32.0
claude_refine_complex,16_2,0.0,"[0.2, 0.0, 0.0, 0.0]",0.7659283383646487,0.7894736842105263,15.0,19.0
claude_refine_complex,16_3,0.0,"[0.21739130434782608, 0.045454545454545456, 0.0, 0.0]",1.0,1.0952380952380953,23.0,21.0
claude_refine_complex,16_4,0.6434588841607617,"[0.8571428571428571, 0.6666666666666666, 0.6, 0.5]",1.0,1.0,7.0,7.0
claude_refine_complex,16_5,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,8.0,8.0
claude_refine_complex,16_6,0.0,"[0.7142857142857143, 0.3333333333333333, 0.0, 0.0]",1.0,1.0,7.0,7.0
claude_refine_complex,16_7,0.7598356856515925,"[0.8333333333333334, 0.8, 0.75, 0.6666666666666666]",1.0,1.0,6.0,6.0
claude_refine_complex,16_8,0.0,"[0.25, 0.0, 0.0, 0.0]",0.9394130628134758,0.9411764705882353,16.0,17.0
claude_refine_complex,16_9,0.8091067115702212,"[0.8571428571428571, 0.8333333333333334, 0.8, 0.75]",1.0,1.0,7.0,7.0
claude_refine_complex,16_10,0.6434588841607617,"[0.8571428571428571, 0.6666666666666666, 0.6, 0.5]",1.0,1.0,7.0,7.0
claude_refine_complex,16_11,0.8091067115702212,"[0.8571428571428571, 0.8333333333333334, 0.8, 0.75]",1.0,1.0,7.0,7.0
claude_refine_complex,16_12,0.0,"[0.4, 0.16666666666666666, 0.043478260869565216, 0.0]",0.6187833918061408,0.6756756756756757,25.0,37.0
claude_refine_complex,16_13,0.6803749333171202,"[0.75, 0.7142857142857143, 0.6666666666666666, 0.6]",1.0,1.1428571428571428,8.0,7.0
claude_refine_complex,17_0,0.3906254353343278,"[0.8301886792452831, 0.6476190476190476, 0.5384615384615384, 0.4563106796116505]",0.6479367054657429,0.6973684210526315,106.0,152.0
claude_refine_complex,17_1,0.8408964152537145,"[0.875, 0.8571428571428571, 0.8333333333333334, 0.8]",1.0,1.0,8.0,8.0
claude_refine_complex,17_2,0.0,"[0.21052631578947367, 0.1111111111111111, 0.058823529411764705, 0.0]",0.8539396656235351,0.8636363636363636,19.0,22.0
claude_refine_complex,17_3,0.0,"[0.4117647058823529, 0.1875, 0.06666666666666667, 0.0]",0.8890097654027757,0.8947368421052632,17.0,19.0
claude_refine_complex,17_4,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
claude_refine_complex,17_5,0.0,"[0.35, 0.05263157894736842, 0.0, 0.0]",0.740818220681718,0.7692307692307693,20.0,26.0
claude_refine_complex,17_6,0.0,"[0.6666666666666666, 0.4, 0.0, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
claude_refine_complex,17_7,0.0,"[0.5, 0.26666666666666666, 0.07142857142857142, 0.0]",0.7788007830714049,0.8,16.0,20.0
claude_refine_complex,17_8,0.0,"[0.36363636363636365, 0.0, 0.0, 0.0]",0.6951439283988786,0.7333333333333333,11.0,15.0
claude_refine_complex,17_9,0.21690365808279138,"[0.48, 0.2916666666666667, 0.17391304347826086, 0.09090909090909091]",1.0,1.0869565217391304,25.0,23.0
claude_refine_complex,17_10,0.5873949094699213,"[0.6666666666666666, 0.625, 0.5714285714285714, 0.5]",1.0,1.2857142857142858,9.0,7.0
claude_refine_complex,17_11,0.44632361378533286,"[0.5555555555555556, 0.5, 0.42857142857142855, 0.3333333333333333]",1.0,1.2857142857142858,9.0,7.0
claude_refine_complex,17_12,0.0,"[0.38461538461538464, 0.08333333333333333, 0.0, 0.0]",0.5836454781435741,0.65,13.0,20.0
claude_refine_complex,17_13,0.0,"[0.2857142857142857, 0.07692307692307693, 0.0, 0.0]",0.6996725373751302,0.7368421052631579,14.0,19.0
claude_refine_complex,18_0,0.017427964433023153,"[0.07492795389048991, 0.024531024531024532, 0.011560693641618497, 0.004341534008683068]",1.0,4.565789473684211,694.0,152.0
claude_refine_complex,18_1,0.7598356856515925,"[0.8333333333333334, 0.8, 0.75, 0.6666666666666666]",1.0,1.0,6.0,6.0
claude_refine_complex,18_2,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
claude_refine_complex,18_3,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
claude_refine_complex,18_4,0.15586741964567605,"[0.52, 0.25, 0.13043478260869565, 0.09090909090909091]",0.7866278610665535,0.8064516129032258,25.0,31.0
claude_refine_complex,18_5,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_refine_complex,18_6,0.5410822690539396,"[0.75, 0.5714285714285714, 0.5, 0.4]",1.0,1.3333333333333333,8.0,6.0
claude_refine_complex,18_7,0.0,"[0.4, 0.16666666666666666, 0.043478260869565216, 0.0]",0.8521437889662112,0.8620689655172413,25.0,29.0
