model,id,bleu,precisions,brevity_penalty,length_ratio,translation_length,reference_length
gpt_refine_complex,4_6,0.21510983141296627,"[0.5384615384615384, 0.32, 0.16666666666666666, 0.08695652173913043]",0.9622687143632572,0.9629629629629629,26.0,27.0
gpt_refine_complex,4_7,0.16419328162096689,"[0.8888888888888888, 0.625, 0.42857142857142855, 0.16666666666666666]",0.36787944117144233,0.5,9.0,18.0
gpt_refine_complex,4_8,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
gpt_refine_complex,4_9,0.488923022434901,"[0.8571428571428571, 0.6666666666666666, 0.4, 0.25]",1.0,1.0,7.0,7.0
gpt_refine_complex,4_10,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,4_11,0.21684388706887905,"[0.6111111111111112, 0.4117647058823529, 0.25, 0.13333333333333333]",0.7165313105737893,0.75,18.0,24.0
gpt_refine_complex,4_12,0.11741473432581424,"[0.36363636363636365, 0.14285714285714285, 0.1, 0.05263157894736842]",0.9131007162822622,0.9166666666666666,22.0,24.0
gpt_refine_complex,4_13,0.5647181220077593,"[1.0, 1.0, 1.0, 1.0]",0.5647181220077593,0.6363636363636364,7.0,11.0
gpt_refine_complex,5_0,0.5271489965743011,"[0.8968253968253969, 0.728, 0.5725806451612904, 0.4715447154471545]",0.8135489302211806,0.8289473684210527,126.0,152.0
gpt_refine_complex,5_1,0.0,"[0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,1.0
gpt_refine_complex,5_2,0.0,"[0.5185185185185185, 0.23076923076923078, 0.12, 0.0]",0.8948393168143697,0.9,27.0,30.0
gpt_refine_complex,5_3,0.0,"[0.3181818181818182, 0.14285714285714285, 0.05, 0.0]",0.7274705090242835,0.7586206896551724,22.0,29.0
gpt_refine_complex,5_4,0.0,"[0.47368421052631576, 0.1111111111111111, 0.0, 0.0]",0.8101577349324267,0.8260869565217391,19.0,23.0
gpt_refine_complex,5_5,0.0,"[0.5, 0.13333333333333333, 0.0, 0.0]",0.7316156289466418,0.7619047619047619,16.0,21.0
gpt_refine_complex,5_6,0.1665262071675369,"[0.6111111111111112, 0.29411764705882354, 0.125, 0.06666666666666667]",0.846481724890614,0.8571428571428571,18.0,21.0
gpt_refine_complex,5_7,0.6434588841607617,"[0.8571428571428571, 0.6666666666666666, 0.6, 0.5]",1.0,1.0,7.0,7.0
gpt_refine_complex,5_8,0.39022826939671895,"[0.8571428571428571, 0.65, 0.47368421052631576, 0.3333333333333333]",0.7165313105737893,0.75,21.0,28.0
gpt_refine_complex,5_9,0.0,"[0.4166666666666667, 0.13043478260869565, 0.045454545454545456, 0.0]",0.9591894571091382,0.96,24.0,25.0
gpt_refine_complex,5_10,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,5_11,0.21908920773861065,"[0.5294117647058824, 0.3125, 0.26666666666666666, 0.21428571428571427]",0.7026185226629954,0.7391304347826086,17.0,23.0
gpt_refine_complex,5_12,0.1335666407643422,"[0.625, 0.26666666666666666, 0.14285714285714285, 0.07692307692307693]",0.645648526427892,0.6956521739130435,16.0,23.0
gpt_refine_complex,5_13,0.19319794288373765,"[0.45, 0.3157894736842105, 0.16666666666666666, 0.058823529411764705]",1.0,1.1111111111111112,20.0,18.0
gpt_refine_complex,5_14,0.21658670514848039,"[0.56, 0.2916666666666667, 0.17391304347826086, 0.09090909090909091]",0.9607894391523232,0.9615384615384616,25.0,26.0
gpt_refine_complex,6_0,0.3301052449085331,"[0.5078534031413613, 0.3684210526315789, 0.291005291005291, 0.21808510638297873]",1.0,1.256578947368421,191.0,152.0
gpt_refine_complex,6_1,0.0,"[0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,1.0
gpt_refine_complex,6_2,0.32286146945875427,"[0.5789473684210527, 0.3888888888888889, 0.29411764705882354, 0.25]",0.9000876262522594,0.9047619047619048,19.0,21.0
gpt_refine_complex,6_3,0.0,"[0.3333333333333333, 0.07142857142857142, 0.0, 0.0]",0.6703200460356393,0.7142857142857143,15.0,21.0
gpt_refine_complex,6_4,0.0,"[0.2857142857142857, 0.0, 0.0, 0.0]",1.0,1.0,14.0,14.0
gpt_refine_complex,6_5,0.0,"[0.4375, 0.2, 0.07142857142857142, 0.0]",0.9394130628134758,0.9411764705882353,16.0,17.0
gpt_refine_complex,6_6,0.0,"[0.6666666666666666, 0.2, 0.0, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,6_7,0.0,"[0.45454545454545453, 0.14285714285714285, 0.05, 0.0]",1.0,1.0476190476190477,22.0,21.0
gpt_refine_complex,6_8,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,6_9,0.42383656282787796,"[0.8571428571428571, 0.6666666666666666, 0.4, 0.25]",0.8668778997501817,0.875,7.0,8.0
gpt_refine_complex,6_10,0.16234676720992364,"[0.5263157894736842, 0.2777777777777778, 0.17647058823529413, 0.0625]",0.8101577349324267,0.8260869565217391,19.0,23.0
gpt_refine_complex,6_11,0.0,"[0.35294117647058826, 0.0625, 0.0, 0.0]",0.8890097654027757,0.8947368421052632,17.0,19.0
gpt_refine_complex,6_12,0.0,"[0.4117647058823529, 0.0625, 0.0, 0.0]",1.0,1.0,17.0,17.0
gpt_refine_complex,6_13,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,6_14,0.0,"[0.35, 0.10526315789473684, 0.0, 0.0]",0.951229424500714,0.9523809523809523,20.0,21.0
gpt_refine_complex,7_0,0.39316232617574487,"[0.9238095238095239, 0.6923076923076923, 0.5436893203883495, 0.4117647058823529]",0.639148122658818,0.6907894736842105,105.0,152.0
gpt_refine_complex,7_1,0.0,"[0.6666666666666666, 0.2, 0.0, 0.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,7_2,0.0,"[0.36, 0.08333333333333333, 0.0, 0.0]",0.9231163463866358,0.9259259259259259,25.0,27.0
gpt_refine_complex,7_3,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,7_4,0.30702571862234085,"[0.5909090909090909, 0.38095238095238093, 0.25, 0.15789473684210525]",1.0,1.0,22.0,22.0
gpt_refine_complex,7_5,0.0,"[0.6666666666666666, 0.2, 0.0, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,7_6,0.0,"[0.7142857142857143, 0.3333333333333333, 0.0, 0.0]",0.8668778997501817,0.875,7.0,8.0
gpt_refine_complex,7_7,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
gpt_refine_complex,7_8,0.0,"[0.4, 0.21052631578947367, 0.1111111111111111, 0.0]",0.951229424500714,0.9523809523809523,20.0,21.0
gpt_refine_complex,7_9,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,7_10,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,7_11,0.6434588841607617,"[0.8571428571428571, 0.6666666666666666, 0.6, 0.5]",1.0,1.0,7.0,7.0
gpt_refine_complex,7_12,0.0,"[0.5238095238095238, 0.2, 0.0, 0.0]",0.751477293075286,0.7777777777777778,21.0,27.0
gpt_refine_complex,7_13,0.0,"[0.2727272727272727, 0.047619047619047616, 0.0, 0.0]",1.0,1.2222222222222223,22.0,18.0
gpt_refine_complex,8_0,0.4550620579545193,"[0.6798029556650246, 0.504950495049505, 0.40298507462686567, 0.31]",1.0,1.3355263157894737,203.0,152.0
gpt_refine_complex,8_1,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,8_2,0.3397151640901309,"[0.6666666666666666, 0.43478260869565216, 0.3181818181818182, 0.23809523809523808]",0.8824969025845955,0.8888888888888888,24.0,27.0
gpt_refine_complex,8_3,0.0,"[0.6153846153846154, 0.36, 0.16666666666666666, 0.0]",0.925961078642316,0.9285714285714286,26.0,28.0
gpt_refine_complex,8_4,0.0,"[0.4583333333333333, 0.13043478260869565, 0.045454545454545456, 0.0]",1.0,1.0434782608695652,24.0,23.0
gpt_refine_complex,8_5,0.0,"[0.5, 0.17647058823529413, 0.0, 0.0]",0.5427474811642219,0.6206896551724138,18.0,29.0
gpt_refine_complex,8_6,0.0,"[0.13333333333333333, 0.0, 0.0, 0.0]",0.6270890852730561,0.6818181818181818,15.0,22.0
gpt_refine_complex,8_7,0.2910624919304027,"[0.5454545454545454, 0.3333333333333333, 0.25, 0.15789473684210525]",1.0,1.0,22.0,22.0
gpt_refine_complex,8_8,0.0,"[0.2, 0.041666666666666664, 0.0, 0.0]",0.9231163463866358,0.9259259259259259,25.0,27.0
gpt_refine_complex,8_9,0.0,"[0.5882352941176471, 0.3125, 0.06666666666666667, 0.0]",0.7451888170134805,0.7727272727272727,17.0,22.0
gpt_refine_complex,8_10,0.4370668891751392,"[0.7272727272727273, 0.5714285714285714, 0.4, 0.3157894736842105]",0.9131007162822622,0.9166666666666666,22.0,24.0
gpt_refine_complex,8_11,0.0,"[0.34615384615384615, 0.08, 0.0, 0.0]",1.0,1.1818181818181819,26.0,22.0
gpt_refine_complex,8_12,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",0.43459820850707814,0.5454545454545454,6.0,11.0
gpt_refine_complex,8_13,0.42383656282787796,"[0.8571428571428571, 0.6666666666666666, 0.4, 0.25]",0.8668778997501817,0.875,7.0,8.0
gpt_refine_complex,9_0,0.49114069665929067,"[0.6859903381642513, 0.5339805825242718, 0.44390243902439025, 0.35784313725490197]",1.0,1.361842105263158,207.0,152.0
gpt_refine_complex,9_1,0.0,"[0.375, 0.14285714285714285, 0.0, 0.0]",1.0,1.1428571428571428,8.0,7.0
gpt_refine_complex,9_2,0.2588173346314121,"[0.5185185185185185, 0.34615384615384615, 0.2, 0.125]",1.0,1.173913043478261,27.0,23.0
gpt_refine_complex,9_3,0.6431870218238024,"[0.8333333333333334, 0.8, 0.75, 0.6666666666666666]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,9_4,0.0,"[0.6666666666666666, 0.2, 0.0, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,9_5,0.0,"[0.6666666666666666, 0.2, 0.0, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,9_6,0.6434588841607617,"[0.8571428571428571, 0.6666666666666666, 0.6, 0.5]",1.0,1.0,7.0,7.0
gpt_refine_complex,9_7,0.0,"[0.6666666666666666, 0.2, 0.0, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,9_8,0.488923022434901,"[0.8571428571428571, 0.6666666666666666, 0.4, 0.25]",1.0,1.0,7.0,7.0
gpt_refine_complex,9_9,0.2536152344751313,"[0.631578947368421, 0.3888888888888889, 0.29411764705882354, 0.25]",0.6918258252705171,0.7307692307692307,19.0,26.0
gpt_refine_complex,9_10,0.0,"[0.6666666666666666, 0.375, 0.0, 0.0]",0.36787944117144233,0.5,9.0,18.0
gpt_refine_complex,9_11,0.4347208719449914,"[0.7142857142857143, 0.5, 0.4, 0.25]",1.0,1.1666666666666667,7.0,6.0
gpt_refine_complex,9_12,0.22802564499479722,"[0.6956521739130435, 0.4090909090909091, 0.19047619047619047, 0.1]",0.8403699701308981,0.8518518518518519,23.0,27.0
gpt_refine_complex,9_13,0.6434588841607617,"[0.8571428571428571, 0.6666666666666666, 0.6, 0.5]",1.0,1.1666666666666667,7.0,6.0
gpt_refine_complex,10_0,0.49114069665929067,"[0.6859903381642513, 0.5339805825242718, 0.44390243902439025, 0.35784313725490197]",1.0,1.361842105263158,207.0,152.0
gpt_refine_complex,10_1,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
gpt_refine_complex,10_2,0.0,"[0.5217391304347826, 0.2727272727272727, 0.09523809523809523, 0.0]",0.7376042638218265,0.7666666666666667,23.0,30.0
gpt_refine_complex,10_3,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,10_4,0.0,"[0.55, 0.3157894736842105, 0.16666666666666666, 0.0]",0.8187307530779819,0.8333333333333334,20.0,24.0
gpt_refine_complex,10_5,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,10_6,0.0,"[0.4782608695652174, 0.18181818181818182, 0.0, 0.0]",0.8403699701308981,0.8518518518518519,23.0,27.0
gpt_refine_complex,10_7,0.0,"[0.2, 0.07142857142857142, 0.0, 0.0]",0.6270890852730561,0.6818181818181818,15.0,22.0
gpt_refine_complex,10_8,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,10_9,0.6434588841607617,"[0.8571428571428571, 0.6666666666666666, 0.6, 0.5]",1.0,1.1666666666666667,7.0,6.0
gpt_refine_complex,10_10,0.1590542798683595,"[0.5882352941176471, 0.3125, 0.2, 0.07142857142857142]",0.7026185226629954,0.7391304347826086,17.0,23.0
gpt_refine_complex,10_11,0.7598356856515925,"[0.8333333333333334, 0.8, 0.75, 0.6666666666666666]",1.0,1.0,6.0,6.0
gpt_refine_complex,10_12,0.19101156890802765,"[0.6, 0.2857142857142857, 0.23076923076923078, 0.16666666666666666]",0.6703200460356393,0.7142857142857143,15.0,21.0
gpt_refine_complex,10_13,0.0,"[0.5333333333333333, 0.2857142857142857, 0.07692307692307693, 0.0]",0.6703200460356393,0.7142857142857143,15.0,21.0
gpt_refine_complex,11_0,0.6379778849167069,"[0.9057971014492754, 0.7737226277372263, 0.6470588235294118, 0.5481481481481482]",0.9035270092600377,0.9078947368421053,138.0,152.0
gpt_refine_complex,11_1,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
gpt_refine_complex,11_2,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
gpt_refine_complex,11_3,0.0,"[0.5333333333333333, 0.2857142857142857, 0.15384615384615385, 0.0]",0.6703200460356393,0.7142857142857143,15.0,21.0
gpt_refine_complex,11_4,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
gpt_refine_complex,11_5,0.0,"[0.375, 0.13333333333333333, 0.0, 0.0]",0.6872892787909722,0.7272727272727273,16.0,22.0
gpt_refine_complex,11_6,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
gpt_refine_complex,11_7,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,11_8,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,11_9,0.6731821382417487,"[1.0, 0.8, 0.75, 0.6666666666666666]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,11_10,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
gpt_refine_complex,11_11,0.0,"[0.3333333333333333, 0.0, 0.0, 0.0]",0.7165313105737893,0.75,18.0,24.0
gpt_refine_complex,11_12,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,11_13,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,12_0,0.5161310096419455,"[0.676056338028169, 0.5660377358490566, 0.46919431279620855, 0.3952380952380952]",1.0,1.4013157894736843,213.0,152.0
gpt_refine_complex,12_1,0.0,"[0.5625, 0.2, 0.07142857142857142, 0.0]",0.5028315779709409,0.5925925925925926,16.0,27.0
gpt_refine_complex,12_2,0.0,"[0.3333333333333333, 0.0, 0.0, 0.0]",0.513417119032592,0.6,12.0,20.0
gpt_refine_complex,12_3,0.6434588841607617,"[0.8571428571428571, 0.6666666666666666, 0.6, 0.5]",1.0,1.1666666666666667,7.0,6.0
gpt_refine_complex,12_4,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.2,6.0,5.0
gpt_refine_complex,12_5,0.0,"[0.7142857142857143, 0.5, 0.2, 0.0]",1.0,1.1666666666666667,7.0,6.0
gpt_refine_complex,12_6,0.15478539187472418,"[0.45454545454545453, 0.23809523809523808, 0.15, 0.10526315789473684]",0.7613003866968737,0.7857142857142857,22.0,28.0
gpt_refine_complex,12_7,0.0,"[0.5217391304347826, 0.13636363636363635, 0.0, 0.0]",0.8046150583253528,0.8214285714285714,23.0,28.0
gpt_refine_complex,12_8,0.15077961452172084,"[0.6666666666666666, 0.35294117647058826, 0.125, 0.06666666666666667]",0.7165313105737893,0.75,18.0,24.0
gpt_refine_complex,12_9,0.0,"[0.38461538461538464, 0.16666666666666666, 0.0, 0.0]",0.50041992036057,0.5909090909090909,13.0,22.0
gpt_refine_complex,12_10,0.0,"[0.6666666666666666, 0.2, 0.0, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,12_11,0.0,"[0.6666666666666666, 0.2, 0.0, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,12_12,0.0,"[0.625, 0.3333333333333333, 0.14285714285714285, 0.0]",0.569782824730923,0.64,16.0,25.0
gpt_refine_complex,12_13,0.0,"[0.3888888888888889, 0.17647058823529413, 0.0, 0.0]",0.7165313105737893,0.75,18.0,24.0
gpt_refine_complex,13_0,0.5546867790347683,"[0.7894736842105263, 0.6235294117647059, 0.4970414201183432, 0.3869047619047619]",1.0,1.125,171.0,152.0
gpt_refine_complex,13_1,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,13_2,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_refine_complex,13_3,0.0,"[0.17647058823529413, 0.0, 0.0, 0.0]",0.6246347280002745,0.68,17.0,25.0
gpt_refine_complex,13_4,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,13_5,0.0,"[0.4, 0.15789473684210525, 0.05555555555555555, 0.0]",0.8187307530779819,0.8333333333333334,20.0,24.0
gpt_refine_complex,13_6,0.0,"[0.5, 0.23076923076923078, 0.0, 0.0]",0.6514390575310556,0.7,14.0,20.0
gpt_refine_complex,13_7,0.0,"[0.8333333333333334, 0.6, 0.25, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,13_8,0.0,"[0.7142857142857143, 0.3333333333333333, 0.0, 0.0]",0.8668778997501817,0.875,7.0,8.0
gpt_refine_complex,13_9,0.0,"[0.45454545454545453, 0.23809523809523808, 0.05, 0.0]",0.8725252928694237,0.88,22.0,25.0
gpt_refine_complex,13_10,0.1743271943581106,"[0.75, 0.2222222222222222, 0.19230769230769232, 0.16]",0.6514390575310556,0.7,28.0,40.0
gpt_refine_complex,13_11,0.2385651995810178,"[0.5882352941176471, 0.3125, 0.26666666666666666, 0.21428571428571427]",0.7451888170134805,0.7727272727272727,17.0,22.0
gpt_refine_complex,13_12,0.0,"[0.6571428571428571, 0.20588235294117646, 0.030303030303030304, 0.0]",0.5183301641981067,0.603448275862069,35.0,58.0
gpt_refine_complex,13_13,0.0,"[0.7777777777777778, 0.5, 0.2857142857142857, 0.0]",0.8948393168143697,0.9,9.0,10.0
gpt_refine_complex,14_0,0.7171698937667196,"[0.8910256410256411, 0.7806451612903226, 0.6688311688311688, 0.5686274509803921]",1.0,1.0263157894736843,156.0,152.0
gpt_refine_complex,14_1,0.4347208719449914,"[0.7142857142857143, 0.5, 0.4, 0.25]",1.0,1.0,7.0,7.0
gpt_refine_complex,14_2,0.17510534784233256,"[0.6521739130434783, 0.4090909090909091, 0.23809523809523808, 0.05]",0.7376042638218265,0.7666666666666667,23.0,30.0
gpt_refine_complex,14_3,0.18471706734883164,"[0.5789473684210527, 0.2777777777777778, 0.17647058823529413, 0.0625]",0.9000876262522594,0.9047619047619048,19.0,21.0
gpt_refine_complex,14_4,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
gpt_refine_complex,14_5,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
gpt_refine_complex,14_6,0.0,"[0.5, 0.14285714285714285, 0.0, 0.0]",1.0,1.1428571428571428,8.0,7.0
gpt_refine_complex,14_7,0.16216797745412598,"[0.52, 0.3333333333333333, 0.21739130434782608, 0.09090909090909091]",0.6703200460356393,0.7142857142857143,25.0,35.0
gpt_refine_complex,14_8,0.0,"[0.45454545454545453, 0.1, 0.0, 0.0]",0.36787944117144233,0.5,11.0,22.0
gpt_refine_complex,14_9,0.11100757760876476,"[0.4666666666666667, 0.21428571428571427, 0.15384615384615385, 0.08333333333333333]",0.5866462195100318,0.6521739130434783,15.0,23.0
gpt_refine_complex,14_10,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
gpt_refine_complex,14_11,0.0,"[0.7083333333333334, 0.30434782608695654, 0.09090909090909091, 0.0]",0.8824969025845955,0.8888888888888888,24.0,27.0
gpt_refine_complex,14_12,0.0,"[0.5, 0.14285714285714285, 0.0, 0.0]",1.0,1.3333333333333333,8.0,6.0
gpt_refine_complex,14_13,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_0,0.5161310096419455,"[0.676056338028169, 0.5660377358490566, 0.46919431279620855, 0.3952380952380952]",1.0,1.4013157894736843,213.0,152.0
gpt_refine_complex,15_1,0.0,"[0.36363636363636365, 0.047619047619047616, 0.0, 0.0]",0.6642538428642955,0.7096774193548387,22.0,31.0
gpt_refine_complex,15_2,0.0,"[0.6666666666666666, 0.4, 0.0, 0.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_3,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_4,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_5,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,15_6,0.0,"[0.55, 0.3157894736842105, 0.1111111111111111, 0.0]",0.6376281516217733,0.6896551724137931,20.0,29.0
gpt_refine_complex,15_7,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_8,0.0,"[0.47368421052631576, 0.16666666666666666, 0.058823529411764705, 0.0]",0.8101577349324267,0.8260869565217391,19.0,23.0
gpt_refine_complex,15_9,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_10,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_11,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_12,0.537284965911771,"[0.8333333333333334, 0.6, 0.5, 0.3333333333333333]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_13,0.0,"[0.32, 0.08333333333333333, 0.0, 0.0]",0.8869204367171576,0.8928571428571429,25.0,28.0
gpt_refine_complex,16_0,0.6371814446575627,"[0.8943661971830986, 0.7588652482269503, 0.6214285714285714, 0.5179856115107914]",0.9319999339074818,0.9342105263157895,142.0,152.0
gpt_refine_complex,16_1,0.2447379626851035,"[0.5769230769230769, 0.36, 0.25, 0.17391304347826086]",0.7939226578179512,0.8125,26.0,32.0
gpt_refine_complex,16_2,0.0,"[0.4375, 0.2, 0.07142857142857142, 0.0]",0.8290291181804004,0.8421052631578947,16.0,19.0
gpt_refine_complex,16_3,0.0,"[0.42105263157894735, 0.1111111111111111, 0.058823529411764705, 0.0]",0.9000876262522594,0.9047619047619048,19.0,21.0
